account_key,account_id,location_key,currency,age_band,acquisition_channel,signup_date_key,customer_tier,account_status
19253,ACC00019253,6,EGP,35-44,Paid Social,20230709,Business,Active
19254,ACC00019254,3,EGP,25-34,Influencer,20240708,Business,Active
19255,ACC00019255,3,EGP,35-44,Referral,20230127,Standard,Active
19256,ACC00019256,3,EGP,25-34,Paid Social,20231227,Standard,Active
19257,ACC00019257,1,EGP,25-34,Branch,20230915,Standard,Active
19258,ACC00019258,12,EGP,35-44,Organic,20240603,Standard,Active
19259,ACC00019259,1,EGP,18-24,Referral,20240904,Standard,Active
19260,ACC00019260,10,EGP,35-44,Branch,20230707,Standard,Active
19261,ACC00019261,2,EGP,35-44,Referral,20240823,Standard,Dormant
19262,ACC00019262,5,EGP,45-54,Referral,20241202,Standard,Active
19263,ACC00019263,3,EGP,25-34,Partner,20240821,Standard,Active
19264,ACC00019264,11,EGP,45-54,Influencer,20240601,Premium,Active
19265,ACC00019265,8,EGP,45-54,Referral,20231128,Standard,Closed
19266,ACC00019266,1,EGP,25-34,Partner,20241008,Premium,Active
19267,ACC00019267,1,EGP,25-34,Influencer,20240925,Premium,Active
19268,ACC00019268,5,EGP,45-54,Organic,20240326,Premium,Active
19269,ACC00019269,12,EGP,65+,Partner,20230814,Standard,Active
19270,ACC00019270,8,EGP,55-64,Branch,20240620,Standard,Active
19271,ACC00019271,17,EGP,25-34,Google Ads,20230909,Standard,Active
19272,ACC00019272,1,EGP,45-54,Paid Social,20230816,Standard,Active
19273,ACC00019273,15,EGP,25-34,Paid Social,20240704,Standard,Suspended
19274,ACC00019274,17,EGP,45-54,Referral,20240103,Business,Active
19275,ACC00019275,3,EGP,25-34,Organic,20230516,Standard,Active
19276,ACC00019276,1,EGP,35-44,Organic,20241126,Standard,Active
19277,ACC00019277,2,EGP,25-34,Organic,20240324,Standard,Active
19278,ACC00019278,4,EGP,18-24,Organic,20230427,Standard,Active
19279,ACC00019279,12,EGP,18-24,Referral,20240320,Premium,Active
19280,ACC00019280,8,EGP,25-34,Paid Social,20241006,Standard,Dormant
19281,ACC00019281,1,EGP,35-44,Paid Social,20240816,Standard,Active
19282,ACC00019282,2,EGP,25-34,Paid Social,20230210,Business,Active
19283,ACC00019283,2,EGP,25-34,Organic,20241218,Standard,Active
19284,ACC00019284,3,EGP,45-54,Organic,20230629,Premium,Suspended
19285,ACC00019285,3,EGP,18-24,Paid Social,20241207,Standard,Active
19286,ACC00019286,4,EGP,35-44,Referral,20241010,Standard,Active
19287,ACC00019287,13,EGP,35-44,Branch,20240108,Premium,Active
19288,ACC00019288,15,EGP,25-34,Branch,20240506,Standard,Active
19289,ACC00019289,8,EGP,18-24,Referral,20230605,Standard,Dormant
19290,ACC00019290,16,USD,65+,Referral,20230302,Standard,Active
19291,ACC00019291,18,EGP,55-64,Referral,20230529,Standard,Active
19292,ACC00019292,13,EGP,18-24,Organic,20240527,Standard,Active
19293,ACC00019293,3,EGP,25-34,Branch,20230603,Standard,Dormant
19294,ACC00019294,4,EGP,35-44,Organic,20241211,Standard,Active
19295,ACC00019295,1,EGP,65+,Organic,20240504,Standard,Suspended
19296,ACC00019296,3,EGP,35-44,Paid Social,20241125,Premium,Active
19297,ACC00019297,1,EGP,25-34,Influencer,20230512,Standard,Closed
19298,ACC00019298,6,EGP,45-54,Paid Social,20240929,Standard,Active
19299,ACC00019299,1,EGP,25-34,Referral,20240506,Standard,Dormant
19300,ACC00019300,4,EGP,45-54,Paid Social,20240209,Standard,Active
19301,ACC00019301,17,EGP,18-24,Influencer,20240905,Premium,Active
19302,ACC00019302,2,EGP,25-34,Google Ads,20231113,Standard,Active
19303,ACC00019303,3,EGP,45-54,Branch,20240614,Standard,Active
19304,ACC00019304,1,EGP,25-34,Organic,20240503,Standard,Active
19305,ACC00019305,7,EGP,25-34,Referral,20240215,Standard,Active
19306,ACC00019306,8,EGP,35-44,Organic,20240329,Standard,Active
19307,ACC00019307,1,EGP,65+,Referral,20240225,Standard,Active
19308,ACC00019308,1,EGP,35-44,Paid Social,20241104,Premium,Active
19309,ACC00019309,7,EGP,55-64,Paid Social,20241223,Standard,Active
19310,ACC00019310,2,EGP,25-34,Referral,20240722,Premium,Suspended
19311,ACC00019311,1,EGP,25-34,Google Ads,20230621,Premium,Active
19312,ACC00019312,2,EGP,55-64,Google Ads,20240319,Standard,Active
19313,ACC00019313,7,EGP,35-44,Paid Social,20241231,Standard,Active
19314,ACC00019314,3,EGP,18-24,Branch,20241118,Standard,Active
19315,ACC00019315,11,EGP,18-24,Organic,20240411,Standard,Active
19316,ACC00019316,1,EGP,45-54,Partner,20231031,Premium,Active
19317,ACC00019317,11,EGP,35-44,Partner,20240314,Premium,Active
19318,ACC00019318,1,EGP,45-54,Organic,20230209,Standard,Active
19319,ACC00019319,10,EGP,45-54,Paid Social,20240831,Standard,Active
19320,ACC00019320,2,EGP,65+,Branch,20240303,Standard,Dormant
19321,ACC00019321,10,USD,35-44,Google Ads,20240713,Premium,Active
19322,ACC00019322,1,EGP,25-34,Organic,20241221,Standard,Active
19323,ACC00019323,2,EGP,25-34,Paid Social,20241221,Standard,Active
19324,ACC00019324,13,EGP,35-44,Organic,20230602,Premium,Active
19325,ACC00019325,2,EGP,18-24,Paid Social,20230223,Standard,Dormant
19326,ACC00019326,1,EGP,35-44,Partner,20231118,Standard,Active
19327,ACC00019327,2,EGP,25-34,Branch,20241020,Premium,Active
19328,ACC00019328,1,EGP,18-24,Organic,20230625,Premium,Active
19329,ACC00019329,2,EGP,25-34,Referral,20240302,Standard,Active
19330,ACC00019330,10,EGP,18-24,Referral,20230311,Standard,Active
19331,ACC00019331,18,EGP,25-34,Organic,20240208,Business,Active
19332,ACC00019332,4,EGP,35-44,Branch,20240825,Premium,Active
19333,ACC00019333,9,EGP,55-64,Referral,20240908,Standard,Active
19334,ACC00019334,4,EGP,18-24,Organic,20241201,Standard,Active
19335,ACC00019335,3,EGP,25-34,Organic,20240910,Standard,Active
19336,ACC00019336,13,EGP,25-34,Paid Social,20241205,Standard,Active
19337,ACC00019337,6,EGP,35-44,Organic,20230903,Standard,Active
19338,ACC00019338,18,EGP,18-24,Referral,20240615,Standard,Active
19339,ACC00019339,1,USD,18-24,Referral,20240821,Premium,Active
19340,ACC00019340,1,EGP,25-34,Referral,20230622,Standard,Dormant
19341,ACC00019341,17,EGP,25-34,Organic,20230830,Standard,Active
19342,ACC00019342,2,EGP,55-64,Organic,20231214,Premium,Active
19343,ACC00019343,2,EGP,35-44,Organic,20230928,Standard,Active
19344,ACC00019344,3,EGP,25-34,Organic,20240506,Standard,Closed
19345,ACC00019345,3,EGP,25-34,Paid Social,20240418,Standard,Active
19346,ACC00019346,1,EGP,45-54,Branch,20231101,Premium,Active
19347,ACC00019347,2,USD,18-24,Paid Social,20241206,Standard,Active
19348,ACC00019348,5,EGP,18-24,Referral,20230305,Standard,Active
19349,ACC00019349,1,EGP,18-24,Paid Social,20230723,Standard,Active
19350,ACC00019350,2,EGP,35-44,Referral,20230923,Standard,Active
19351,ACC00019351,1,EGP,25-34,Paid Social,20241216,Premium,Active
19352,ACC00019352,2,EGP,35-44,Organic,20240213,Standard,Active
19353,ACC00019353,18,EGP,25-34,Referral,20231104,Standard,Active
19354,ACC00019354,1,EGP,55-64,Organic,20230821,Standard,Active
19355,ACC00019355,1,EGP,18-24,Organic,20240813,Standard,Active
19356,ACC00019356,3,EGP,18-24,Paid Social,20230118,Standard,Active
19357,ACC00019357,8,EGP,25-34,Organic,20230411,Premium,Active
19358,ACC00019358,1,EGP,18-24,Referral,20230801,Standard,Active
19359,ACC00019359,15,EGP,35-44,Paid Social,20240828,Premium,Active
19360,ACC00019360,1,EGP,25-34,Branch,20240406,Standard,Active
19361,ACC00019361,2,EGP,45-54,Organic,20241203,Standard,Active
19362,ACC00019362,1,EGP,25-34,Organic,20230714,Standard,Active
19363,ACC00019363,1,EGP,25-34,Google Ads,20230126,Standard,Active
19364,ACC00019364,10,EGP,35-44,Paid Social,20241116,Standard,Active
19365,ACC00019365,6,EGP,55-64,Referral,20230103,Standard,Suspended
19366,ACC00019366,10,EGP,25-34,Organic,20230909,Premium,Active
19367,ACC00019367,3,EGP,25-34,Branch,20230917,Premium,Active
19368,ACC00019368,1,EGP,45-54,Branch,20230404,Standard,Active
19369,ACC00019369,14,EGP,35-44,Google Ads,20230201,Standard,Active
19370,ACC00019370,9,EGP,55-64,Paid Social,20240423,Premium,Active
19371,ACC00019371,17,EGP,35-44,Organic,20231014,Standard,Active
19372,ACC00019372,8,EGP,55-64,Referral,20231118,Business,Dormant
19373,ACC00019373,14,EGP,25-34,Paid Social,20240813,Premium,Active
19374,ACC00019374,3,EGP,55-64,Google Ads,20240208,Standard,Active
19375,ACC00019375,13,EGP,35-44,Organic,20231006,Premium,Active
19376,ACC00019376,9,EGP,55-64,Paid Social,20230604,Standard,Dormant
19377,ACC00019377,3,EGP,55-64,Paid Social,20230109,Business,Active
19378,ACC00019378,2,EGP,18-24,Organic,20240421,Standard,Active
19379,ACC00019379,2,EGP,25-34,Google Ads,20240525,Standard,Active
19380,ACC00019380,2,EGP,35-44,Paid Social,20240915,Standard,Active
19381,ACC00019381,1,EGP,65+,Google Ads,20241231,Premium,Suspended
19382,ACC00019382,1,EGP,25-34,Referral,20230615,Standard,Active
19383,ACC00019383,1,EGP,25-34,Paid Social,20230613,Standard,Suspended
19384,ACC00019384,1,USD,65+,Organic,20240926,Premium,Active
19385,ACC00019385,1,EGP,35-44,Organic,20230209,Premium,Dormant
19386,ACC00019386,13,EGP,25-34,Paid Social,20241211,Standard,Active
19387,ACC00019387,2,EGP,25-34,Influencer,20241022,Premium,Active
19388,ACC00019388,1,EGP,65+,Influencer,20240126,Premium,Active
19389,ACC00019389,1,EGP,25-34,Referral,20240902,Standard,Active
19390,ACC00019390,1,EGP,25-34,Organic,20240626,Standard,Active
19391,ACC00019391,1,EGP,45-54,Partner,20241007,Standard,Active
19392,ACC00019392,2,EGP,25-34,Google Ads,20230704,Standard,Closed
19393,ACC00019393,15,EGP,25-34,Paid Social,20240408,Standard,Active
19394,ACC00019394,4,EGP,25-34,Branch,20241201,Premium,Active
19395,ACC00019395,11,EGP,35-44,Organic,20240828,Standard,Active
19396,ACC00019396,1,EGP,25-34,Google Ads,20240531,Standard,Dormant
19397,ACC00019397,14,EUR,35-44,Referral,20240501,Premium,Active
19398,ACC00019398,1,EGP,25-34,Referral,20240913,Standard,Active
19399,ACC00019399,10,EGP,25-34,Branch,20240820,Standard,Active
19400,ACC00019400,1,EGP,45-54,Referral,20240826,Standard,Active
19401,ACC00019401,5,EGP,25-34,Organic,20240621,Standard,Suspended
19402,ACC00019402,3,EGP,55-64,Branch,20240128,Premium,Active
19403,ACC00019403,1,EGP,35-44,Organic,20240507,Premium,Active
19404,ACC00019404,4,EGP,45-54,Google Ads,20240823,Premium,Active
19405,ACC00019405,1,EGP,25-34,Organic,20231125,Standard,Dormant
19406,ACC00019406,1,EGP,35-44,Partner,20241226,Standard,Active
19407,ACC00019407,16,EGP,55-64,Organic,20241209,Premium,Active
19408,ACC00019408,1,EGP,35-44,Organic,20241205,Standard,Active
19409,ACC00019409,9,EGP,55-64,Branch,20241030,Standard,Active
19410,ACC00019410,3,EGP,25-34,Branch,20240511,Standard,Active
19411,ACC00019411,3,EGP,18-24,Influencer,20240330,Standard,Active
19412,ACC00019412,1,EGP,25-34,Organic,20231022,Standard,Dormant
19413,ACC00019413,8,EGP,35-44,Referral,20231011,Premium,Active
19414,ACC00019414,2,EGP,18-24,Google Ads,20230321,Premium,Suspended
19415,ACC00019415,3,EGP,45-54,Google Ads,20241125,Standard,Active
19416,ACC00019416,3,EGP,45-54,Branch,20241004,Standard,Active
19417,ACC00019417,1,EGP,18-24,Organic,20241219,Standard,Active
19418,ACC00019418,1,EGP,18-24,Organic,20240421,Standard,Dormant
19419,ACC00019419,6,EGP,35-44,Referral,20240728,Business,Active
19420,ACC00019420,15,EUR,25-34,Referral,20231014,Business,Active
19421,ACC00019421,1,EGP,45-54,Referral,20230612,Standard,Active
19422,ACC00019422,5,EGP,35-44,Referral,20230519,Standard,Active
19423,ACC00019423,2,EGP,35-44,Organic,20241014,Premium,Dormant
19424,ACC00019424,12,EGP,35-44,Organic,20241210,Standard,Active
19425,ACC00019425,17,EGP,18-24,Referral,20230501,Standard,Suspended
19426,ACC00019426,2,EGP,35-44,Organic,20230518,Premium,Active
19427,ACC00019427,1,EGP,45-54,Organic,20241106,Premium,Active
19428,ACC00019428,18,EGP,45-54,Organic,20231209,Standard,Active
19429,ACC00019429,7,EGP,25-34,Branch,20240716,Premium,Active
19430,ACC00019430,2,EGP,18-24,Google Ads,20240515,Standard,Dormant
19431,ACC00019431,3,EGP,25-34,Paid Social,20240115,Standard,Active
19432,ACC00019432,2,EGP,35-44,Partner,20231023,Standard,Dormant
19433,ACC00019433,2,EGP,45-54,Referral,20240412,Premium,Active
19434,ACC00019434,1,EGP,25-34,Organic,20240906,Standard,Active
19435,ACC00019435,1,EGP,25-34,Organic,20241214,Standard,Active
19436,ACC00019436,3,EGP,55-64,Paid Social,20231201,Standard,Active
19437,ACC00019437,3,EGP,45-54,Organic,20241219,Standard,Active
19438,ACC00019438,1,EGP,25-34,Paid Social,20230822,Standard,Active
19439,ACC00019439,18,EGP,25-34,Branch,20231023,Premium,Active
19440,ACC00019440,3,EGP,25-34,Paid Social,20241020,Standard,Active
19441,ACC00019441,3,EGP,55-64,Google Ads,20230122,Standard,Dormant
19442,ACC00019442,13,EGP,35-44,Referral,20240111,Business,Active
19443,ACC00019443,1,EGP,45-54,Referral,20231213,Standard,Active
19444,ACC00019444,8,EGP,45-54,Organic,20231006,Standard,Active
19445,ACC00019445,3,EGP,45-54,Referral,20240214,Standard,Active
19446,ACC00019446,3,EGP,25-34,Branch,20230219,Standard,Active
19447,ACC00019447,17,EUR,18-24,Paid Social,20231211,Standard,Active
19448,ACC00019448,3,EGP,55-64,Influencer,20241205,Standard,Active
19449,ACC00019449,2,EGP,25-34,Paid Social,20240615,Premium,Active
19450,ACC00019450,3,EGP,55-64,Partner,20231015,Business,Active
19451,ACC00019451,4,EGP,25-34,Google Ads,20240531,Standard,Active
19452,ACC00019452,1,USD,35-44,Referral,20240807,Standard,Active
19453,ACC00019453,12,EGP,35-44,Organic,20241028,Premium,Active
19454,ACC00019454,6,EGP,18-24,Google Ads,20240227,Standard,Active
19455,ACC00019455,8,EGP,25-34,Paid Social,20230714,Standard,Active
19456,ACC00019456,1,EGP,65+,Google Ads,20230325,Premium,Active
19457,ACC00019457,2,EGP,25-34,Referral,20230401,Standard,Active
19458,ACC00019458,3,EGP,25-34,Paid Social,20230703,Premium,Active
19459,ACC00019459,3,EGP,35-44,Referral,20241106,Standard,Active
19460,ACC00019460,13,EGP,18-24,Influencer,20240816,Standard,Active
19461,ACC00019461,1,EGP,35-44,Organic,20241002,Standard,Active
19462,ACC00019462,3,EGP,18-24,Organic,20240809,Standard,Active
19463,ACC00019463,7,EGP,25-34,Branch,20240505,Standard,Active
19464,ACC00019464,16,EGP,35-44,Google Ads,20230512,Standard,Active
19465,ACC00019465,2,USD,35-44,Paid Social,20240416,Business,Active
19466,ACC00019466,1,EGP,25-34,Google Ads,20241125,Standard,Active
19467,ACC00019467,3,EGP,55-64,Referral,20240710,Standard,Active
19468,ACC00019468,1,EGP,35-44,Partner,20240420,Standard,Active
19469,ACC00019469,3,EGP,18-24,Organic,20240608,Standard,Active
19470,ACC00019470,1,EGP,18-24,Organic,20240910,Standard,Active
19471,ACC00019471,3,EGP,45-54,Branch,20241217,Standard,Active
19472,ACC00019472,1,EGP,25-34,Paid Social,20230715,Standard,Active
19473,ACC00019473,9,EGP,25-34,Organic,20241110,Standard,Active
19474,ACC00019474,2,EGP,65+,Google Ads,20230706,Business,Suspended
19475,ACC00019475,3,EGP,45-54,Branch,20240430,Standard,Active
19476,ACC00019476,3,EGP,35-44,Organic,20240412,Business,Active
19477,ACC00019477,5,EGP,25-34,Influencer,20230416,Standard,Active
19478,ACC00019478,6,EGP,35-44,Paid Social,20231025,Standard,Active
19479,ACC00019479,2,EGP,25-34,Paid Social,20231213,Standard,Suspended
19480,ACC00019480,17,EGP,25-34,Google Ads,20230701,Standard,Active
19481,ACC00019481,4,EGP,35-44,Branch,20230926,Premium,Active
19482,ACC00019482,3,EGP,65+,Referral,20241121,Premium,Active
19483,ACC00019483,1,EGP,35-44,Google Ads,20240702,Standard,Active
19484,ACC00019484,1,EGP,18-24,Branch,20230826,Standard,Active
19485,ACC00019485,1,EGP,25-34,Organic,20231203,Premium,Active
19486,ACC00019486,1,EGP,35-44,Google Ads,20241209,Business,Active
19487,ACC00019487,13,EGP,35-44,Google Ads,20230921,Standard,Closed
19488,ACC00019488,1,EGP,25-34,Referral,20241230,Standard,Active
19489,ACC00019489,3,EGP,18-24,Organic,20230131,Standard,Active
19490,ACC00019490,2,EGP,25-34,Google Ads,20231120,Standard,Active
19491,ACC00019491,1,EGP,65+,Google Ads,20230725,Premium,Active
19492,ACC00019492,2,EGP,45-54,Organic,20230516,Premium,Dormant
19493,ACC00019493,12,EGP,18-24,Google Ads,20240912,Premium,Active
19494,ACC00019494,1,EGP,35-44,Paid Social,20241209,Standard,Active
19495,ACC00019495,4,EGP,35-44,Partner,20240513,Premium,Active
19496,ACC00019496,5,SAR,45-54,Referral,20231219,Business,Active
19497,ACC00019497,3,EGP,35-44,Paid Social,20240511,Standard,Suspended
19498,ACC00019498,2,EGP,55-64,Referral,20240729,Standard,Dormant
19499,ACC00019499,2,EGP,55-64,Organic,20241203,Standard,Active
19500,ACC00019500,10,EGP,25-34,Organic,20240627,Premium,Active
19501,ACC00019501,1,EGP,25-34,Branch,20240919,Standard,Active
19502,ACC00019502,1,EUR,25-34,Paid Social,20241220,Premium,Active
19503,ACC00019503,3,EGP,25-34,Organic,20231229,Standard,Active
19504,ACC00019504,1,EGP,25-34,Paid Social,20230131,Standard,Active
19505,ACC00019505,1,EGP,45-54,Organic,20240717,Premium,Suspended
19506,ACC00019506,14,EGP,55-64,Organic,20241111,Business,Active
19507,ACC00019507,6,EGP,25-34,Organic,20230608,Premium,Suspended
19508,ACC00019508,7,EGP,25-34,Referral,20230222,Premium,Closed
19509,ACC00019509,2,EGP,25-34,Paid Social,20240320,Standard,Suspended
19510,ACC00019510,19,EUR,18-24,Google Ads,20230807,Premium,Active
19511,ACC00019511,5,EGP,45-54,Branch,20230328,Standard,Active
19512,ACC00019512,1,EGP,35-44,Referral,20240224,Standard,Active
19513,ACC00019513,1,EGP,25-34,Organic,20230209,Standard,Active
19514,ACC00019514,5,EGP,35-44,Organic,20230505,Standard,Dormant
19515,ACC00019515,2,EGP,35-44,Google Ads,20240519,Standard,Active
19516,ACC00019516,3,EGP,55-64,Branch,20240425,Standard,Active
19517,ACC00019517,8,EGP,18-24,Google Ads,20240316,Standard,Active
19518,ACC00019518,1,EGP,35-44,Paid Social,20230219,Standard,Active
19519,ACC00019519,14,EGP,25-34,Referral,20240818,Standard,Active
19520,ACC00019520,9,EGP,25-34,Branch,20240829,Standard,Active
19521,ACC00019521,16,EGP,25-34,Organic,20230810,Standard,Active
19522,ACC00019522,9,EGP,35-44,Referral,20241224,Premium,Active
19523,ACC00019523,1,EGP,45-54,Organic,20230621,Standard,Active
19524,ACC00019524,1,EGP,35-44,Google Ads,20240824,Standard,Active
19525,ACC00019525,2,EGP,65+,Partner,20241127,Standard,Active
19526,ACC00019526,3,EGP,35-44,Referral,20240224,Standard,Active
19527,ACC00019527,14,EGP,18-24,Organic,20240102,Standard,Active
19528,ACC00019528,2,EGP,25-34,Organic,20230619,Standard,Dormant
19529,ACC00019529,2,EGP,35-44,Branch,20240712,Standard,Active
19530,ACC00019530,1,EGP,35-44,Organic,20231027,Standard,Active
19531,ACC00019531,1,SAR,55-64,Google Ads,20240501,Premium,Active
19532,ACC00019532,1,EUR,25-34,Organic,20240119,Premium,Active
19533,ACC00019533,1,EGP,35-44,Branch,20240410,Business,Active
19534,ACC00019534,14,EGP,65+,Paid Social,20240226,Business,Active
19535,ACC00019535,2,EGP,35-44,Google Ads,20240901,Standard,Active
19536,ACC00019536,2,EGP,18-24,Paid Social,20230923,Premium,Suspended
19537,ACC00019537,13,EGP,18-24,Google Ads,20241004,Standard,Active
19538,ACC00019538,2,EGP,25-34,Paid Social,20241110,Standard,Active
19539,ACC00019539,1,USD,35-44,Referral,20241121,Premium,Active
19540,ACC00019540,2,EGP,25-34,Organic,20240903,Standard,Active
19541,ACC00019541,15,EGP,45-54,Organic,20231204,Premium,Active
19542,ACC00019542,2,EGP,55-64,Referral,20240819,Standard,Active
19543,ACC00019543,7,EGP,45-54,Organic,20241218,Standard,Active
19544,ACC00019544,1,EGP,18-24,Referral,20231129,Standard,Active
19545,ACC00019545,9,EGP,18-24,Referral,20230812,Standard,Dormant
19546,ACC00019546,10,EGP,35-44,Partner,20230709,Premium,Active
19547,ACC00019547,2,EGP,25-34,Google Ads,20240304,Standard,Active
19548,ACC00019548,3,USD,25-34,Google Ads,20241226,Business,Active
19549,ACC00019549,13,EGP,55-64,Google Ads,20241022,Premium,Active
19550,ACC00019550,1,EGP,18-24,Paid Social,20231124,Standard,Active
19551,ACC00019551,4,USD,35-44,Google Ads,20241009,Premium,Active
19552,ACC00019552,2,EGP,35-44,Branch,20230212,Business,Dormant
19553,ACC00019553,1,EGP,25-34,Google Ads,20240623,Standard,Active
19554,ACC00019554,3,EGP,18-24,Paid Social,20231220,Standard,Active
19555,ACC00019555,1,EGP,25-34,Organic,20230113,Premium,Active
19556,ACC00019556,3,EGP,25-34,Referral,20240411,Standard,Active
19557,ACC00019557,6,EGP,35-44,Paid Social,20240828,Standard,Active
19558,ACC00019558,3,EGP,25-34,Organic,20240625,Standard,Active
19559,ACC00019559,2,EGP,35-44,Branch,20230906,Standard,Active
19560,ACC00019560,2,EGP,18-24,Organic,20240822,Standard,Active
19561,ACC00019561,2,EGP,25-34,Branch,20240406,Standard,Active
19562,ACC00019562,1,EGP,18-24,Referral,20230714,Standard,Dormant
